,speaker,text,role,date,title
450,#aleksej,"Само собой все выходило,-- не думал, а делалось... Не мальчик я, и давно уже не мальчик, а меня считают за какого-то маленького, не говорят, дерут, потчуют прописными моралями. Гимназическое начальство с высоты своего величия изрыгало свои наставления и ябедничало, сплетничало вам, как последняя кухарка...",children,1901,naydyonov-deti-vanjushina
451,#vanjushin,Не по голове же нужно было тебя гладить.,parent,1901,naydyonov-deti-vanjushina
452,#aleksej,"Не гладить, а только не злить, не возмущать.",children,1901,naydyonov-deti-vanjushina
453,#vanjushin,"Ты сам всех возмущал. Сам же сознаешься, что нехорошо вел себя.",parent,1901,naydyonov-deti-vanjushina
454,#aleksej,"Вот в том-то и дело, что я хорошо не знаю, дурно ли я вел себя или нет.",children,1901,naydyonov-deti-vanjushina
455,#vanjushin,"Да как же не дурно, Алексей? Пьянствовал, кутил с какими-то девчонками – это в твои-то годы! Начальство ведь все знало.",parent,1901,naydyonov-deti-vanjushina
456,#aleksej,"Начальство это знало, знали и вы, но что делалось во мне, вы этого не знали – до этого ни вам, ни им не было никакого дела. Дурной, выбившийся из рук мальчишка – бей его, запирай в карцер, записывай в кондуит, выгоняй! Простите, я, может быть, говорю так, как не следует говорить сыну...",children,1901,naydyonov-deti-vanjushina
457,#vanjushin,"Нет, говори. Слушаю я тебя и сам не знаю, что думать. Ишь какой адвокат! Я не знал, что ты так и говорить-то умеешь.",parent,1901,naydyonov-deti-vanjushina
458,#aleksej,"Не мудрено. Ведь как это ни странно, я с вами говорю первый раз в жизни. Я многое мог бы сказать вам, да мне неловко и стыдно говорить с вами.",children,1901,naydyonov-deti-vanjushina
459,#vanjushin,Говори.,parent,1901,naydyonov-deti-vanjushina
460,#aleksej,"Не могу. Я только буду просить вас позволить мне уехать отсюда. Дайте мне на первое время денег, и я больше не буду вас беспокоить ничем. Вот что я решил.",children,1901,naydyonov-deti-vanjushina
461,#vanjushin,"И ты, значит, бежишь от меня? Все бегут... Куда же ты поедешь?",parent,1901,naydyonov-deti-vanjushina
462,#aleksej,В Петербург. Постараюсь сдать экзамен на аттестат зрелости и жить уроками.,children,1901,naydyonov-deti-vanjushina
463,#vanjushin,Что же тебе дома не готовиться? Без всяких уроков мог бы жить.,parent,1901,naydyonov-deti-vanjushina
464,#aleksej,"Дома! У нас дома жить нельзя, а не только готовиться. Здесь, не говоря ни слова, молча гнетут и сушат друг друга. Дышать свободно нельзя!",children,1901,naydyonov-deti-vanjushina
465,#vanjushin,"Что у нас ладу нет в семье, это я сам чувствую, и тяжело мне. Так вот ты и растолкуй мне, старому старику, своим молодым умом, как быть. Что мне делать-то? Подсоби... Будь хоть ты человеком.",parent,1901,naydyonov-deti-vanjushina
466,#aleksej,"Я не знаю, что вам сказать. Вы просите у меня совета,-- это так ново для меня, так необыкновенно.",children,1901,naydyonov-deti-vanjushina
467,#vanjushin,Что такое?,parent,1901,naydyonov-deti-vanjushina
468,#konstantin,Щеткин изволит на меня наговаривать пасквили...,children,1901,naydyonov-deti-vanjushina
469,#aleksej,А если я скажу: ты врешь!,children,1901,naydyonov-deti-vanjushina
470,#konstantin,"Что такое? И ты... Не может быть, ты не Щеткин... Только он не может допустить между женщиной и мужчиной обыкновенной дружбы.",children,1901,naydyonov-deti-vanjushina
471,#aleksej,"А что значат ее слезы? Я каждую ночь слышу за стеной, как она плачет, придя от тебя наверх в три, четыре часа.",children,1901,naydyonov-deti-vanjushina
472,#vanjushin,Где Елена? Елену сюда...,parent,1901,naydyonov-deti-vanjushina
473,#konstantin,"Врут они оба! Они злятся на меня,-- один за то, что я не одобряю его попрошайничества, а другой на каждого кинуться рад. Я не виноват, что тебя выгнали из гимназии!",children,1901,naydyonov-deti-vanjushina
474,#anja,Не смеешь... не смеешь... Алешу обижать... тоже... папашу... в глаза...,children,1901,naydyonov-deti-vanjushina
475,#ljudmila,"Полно, Аня... что с тобой?",children,1901,naydyonov-deti-vanjushina
476,#konstantin,"После таких сцен тебе нельзя здесь оставаться ни минуты. Чтоб прекратить этот скандал, я тебя отправлю домой. Едем на вокзал.",children,1901,naydyonov-deti-vanjushina
477,#klavdija,"Мама, лягте. Катя, отведи ее.",children,1901,naydyonov-deti-vanjushina
478,#vanjushin,Отведите... да за доктором пошлите.,parent,1901,naydyonov-deti-vanjushina
479,#aleksej,Не надо так огорчаться... вы ни в чем не виноваты.,children,1901,naydyonov-deti-vanjushina
480,#vanjushin,Как не виноват-то? Мои ведь вы!,parent,1901,naydyonov-deti-vanjushina
481,#aleksej,"Вы делали все, что, по вашему убеждению, было нужно нам, трудились, работали для нас, кормили, одевали, учили...",children,1901,naydyonov-deti-vanjushina
482,#vanjushin,Так откуда же вы такие?,parent,1901,naydyonov-deti-vanjushina
483,#aleksej,"Сверху. Вот в том-то и дело, папаша, что мы жили наверху, а вы внизу. Внизу вы работали, трудились, чтобы нам жилось спокойно наверху... и мы жили как кто хотел, как бог на душу положит.",children,1901,naydyonov-deti-vanjushina
484,#vanjushin,Так... так...,parent,1901,naydyonov-deti-vanjushina
485,#aleksej,"Вы знали, что мы чему-то учимся, что-то читаем, где-то бываем, но как мы воспринимаем, где бываем – вы этого не знали. По крышам еще мальчишками мы убегали сверху и нередко взрослыми проделывали то же самое. Нас развращали няньки и горничные, мы сами себя развращали – старшие младших. Все это делалось наверху, и вы ничего не знали.",children,1901,naydyonov-deti-vanjushina
486,#vanjushin,Так... так...,parent,1901,naydyonov-deti-vanjushina
487,#arina_ivanovna,Вот ты где! А я тебя ищу... думала – ушел уж. Письмо от Алешеньки получили... Катя сейчас читала.,parent,1901,naydyonov-deti-vanjushina
488,#arina_ivanovna,"Пишет, что уж больно хорошо ему. Неправда, чай?",parent,1901,naydyonov-deti-vanjushina
489,#arina_ivanovna,"Компресс-то зачем с головы снял? Лучше, что ли?",parent,1901,naydyonov-deti-vanjushina
490,#vanjushin,"Да, лучше... совсем прошло.",parent,1901,naydyonov-deti-vanjushina
491,#arina_ivanovna,Ну так иди надень сюртук. Ведь скоро приедут.,parent,1901,naydyonov-deti-vanjushina
492,#vanjushin,Приедут...,parent,1901,naydyonov-deti-vanjushina
493,#arina_ivanovna,Да это не они. Мало ли по улице ездит народу?,parent,1901,naydyonov-deti-vanjushina
494,#vanjushin,А если они?,parent,1901,naydyonov-deti-vanjushina
495,#arina_ivanovna,"Костенька говорил, что раньше половины девятого не приедут.",parent,1901,naydyonov-deti-vanjushina
496,#vanjushin,Девятого... девятого... А теперь сколько? Светает?,parent,1901,naydyonov-deti-vanjushina
497,#arina_ivanovna,"Да что ты? Господь с тобою! Чай, вечер.",parent,1901,naydyonov-deti-vanjushina
498,#arina_ivanovna,Да никак ты рехнулся? Батюшки! Я огонь велю зажигать... пусти-ка!,parent,1901,naydyonov-deti-vanjushina
499,#vanjushin,"Не бойся, я так... расстроился... огня не надо... потом... деньги тут...",parent,1901,naydyonov-deti-vanjushina
500,#arina_ivanovna,Да где?,parent,1901,naydyonov-deti-vanjushina
501,#vanjushin,Под ковром. Я положил.,parent,1901,naydyonov-deti-vanjushina
502,#arina_ivanovna,А сам-то что?,parent,1901,naydyonov-deti-vanjushina
503,#vanjushin,"Константин узнает, отымет. Напиши ей: болен, писать не может, а деньги шлет.",parent,1901,naydyonov-deti-vanjushina
504,#arina_ivanovna,"Обрадуется она, бедная...",parent,1901,naydyonov-deti-vanjushina
505,#vanjushin,Обрадуется? И он обрадуется.,parent,1901,naydyonov-deti-vanjushina
506,#arina_ivanovna,Кто он?,parent,1901,naydyonov-deti-vanjushina
507,#vanjushin,"Высокий, ученый...",parent,1901,naydyonov-deti-vanjushina
508,#arina_ivanovna,"Костенька-то? Она, чай, ему и не скажет.",parent,1901,naydyonov-deti-vanjushina
509,#vanjushin,Я сяду.,parent,1901,naydyonov-deti-vanjushina
510,#arina_ivanovna,"Шел бы лучше в спальню, полежал бы с часок, а потом оделся. Надо ведь выйти будет к невесте сегодня.",parent,1901,naydyonov-deti-vanjushina
511,#arina_ivanovna,Уж я и не знаю – в зале люстру зажигать или нет?,parent,1901,naydyonov-deti-vanjushina
512,#vanjushin,А?,parent,1901,naydyonov-deti-vanjushina
513,#arina_ivanovna,"Люстру, говорю, в зале зажигать или нет? Как посоветуешь?",parent,1901,naydyonov-deti-vanjushina
514,#vanjushin,Люстру? Какую люстру?,parent,1901,naydyonov-deti-vanjushina
515,#arina_ivanovna,"В зале. Сам, чай, вчера крючок ввертывал... что уж ты какой забывчивый стал?",parent,1901,naydyonov-deti-vanjushina
516,#vanjushin,"Надо зажигать, зажигать надо...",parent,1901,naydyonov-deti-vanjushina
517,#arina_ivanovna,"Акулина, Александр Егорович говорит, надо зажигать.",parent,1901,naydyonov-deti-vanjushina
518,#arina_ivanovna,"Нет, лучше зажечь... торжественнее... Зажги.",parent,1901,naydyonov-deti-vanjushina
519,#arina_ivanovna,"Уж больно у меня на сердце неспокойно, Александр Егорович. И чего затевает – сами не знаем! Худая, желтая она ведь, а понравилась... Просто, как это Алешенька говорил, белены парень объелся.",parent,1901,naydyonov-deti-vanjushina
520,#vanjushin,Пусть... все равно.,parent,1901,naydyonov-deti-vanjushina
521,#arina_ivanovna,"А грех-то какой на душе у него остается. Подумать страшно! Вот говорят, можно было бы выхлопотать в Петербурге, чтоб ему жениться на Леночке... уж лучше на ней, – денег-то все равно не берет.",parent,1901,naydyonov-deti-vanjushina
522,#vanjushin,Не надо... ничего теперь не надо... Все кончено... Полны ведра слез... Унеси-ка! Пусть несут... Тяжелы эти ведра.,parent,1901,naydyonov-deti-vanjushina
523,#arina_ivanovna,"Какие еще там ведра? Поди ляг лучше... И не выйдешь к ним – ничего, скажем – болен.",parent,1901,naydyonov-deti-vanjushina
524,#vanjushin,Нельзя этого.,parent,1901,naydyonov-deti-vanjushina
525,#anja,"Мы с Катей уже оделись. Катя хотела надеть серое платье, а я настояла, чтобы голубое. Ведь это лучше, мамаша?",children,1901,naydyonov-deti-vanjushina
526,#arina_ivanovna,Лучше. Покажись-ка отцу.,parent,1901,naydyonov-deti-vanjushina
527,#anja,Что это у вас в руке? Письмо Алеши?,children,1901,naydyonov-deti-vanjushina
528,#vanjushin,"Да, его.",parent,1901,naydyonov-deti-vanjushina
529,#anja,Читали?,children,1901,naydyonov-deti-vanjushina
530,#vanjushin,Нет еще.,parent,1901,naydyonov-deti-vanjushina
531,#anja,"Хотите, я вам прочту?",children,1901,naydyonov-deti-vanjushina
532,#vanjushin,"Читай,",parent,1901,naydyonov-deti-vanjushina
533,#anja,"""Дорогой папаша и милая мамаша! Деньги от вас я получил и бесконечно благодарен вам за них. Я ждал меньше... высылайте не так много, с меня достаточно и сорока рублей в месяц. О своей жизни ничего не могу сказать вам нового – все то же, что писал вам в предыдущем письме. Доволен и счастлив, как только может быть счастлив человек. Мои сожители по квартире оказались превосходными людьми: студент бесплатно помогает мне заниматься, а с академиком мы в неделю стали самыми близкими друзьями. Каждый день бегаем в Эрмитаж – так здесь называется картинная галерея – и целые часы проводим у любимых картин. Я кое-что начинаю понимать в живописи, в которой раньше ничего не смыслил. Летом мы все трое думаем жить в деревне под Петербургом и заниматься, заниматься с утра до вечера. Свобода – это первое необходимое условие...""",children,1901,naydyonov-deti-vanjushina
534,#vanjushin,Пальто мне... шапку!,parent,1901,naydyonov-deti-vanjushina
535,#anja,Куда вы? В халате?..,children,1901,naydyonov-deti-vanjushina
536,#vanjushin,В халате нельзя... надену сюртук.,parent,1901,naydyonov-deti-vanjushina
537,#anja,Ведь скоро невеста приедет... Куда вы?,children,1901,naydyonov-deti-vanjushina
538,#arina_ivanovna,"Все у нас по-новому. Смотри, как в клубе, в благородном собрании.",parent,1901,naydyonov-deti-vanjushina
539,#klavdija,Он на себя денег не жалеет.,children,1901,naydyonov-deti-vanjushina
540,#anja,Одеваться пошел.,children,1901,naydyonov-deti-vanjushina
541,#klavdija,И старой рояли нет?,children,1901,naydyonov-deti-vanjushina
542,#arina_ivanovna,"Маленькую купил. Маленькая, а дороже большой стоит: пятьста заплатил. Уж и не знаю, что, Клавденька, будет?",parent,1901,naydyonov-deti-vanjushina
543,#klavdija,"Шелк или штоф. Шелк, должно быть.",children,1901,naydyonov-deti-vanjushina
544,#arina_ivanovna,"Меня с отцом из спальни гонит – наверху поместить хочет, а в спальне своей кабинет сделать. Подумай-ка!",parent,1901,naydyonov-deti-vanjushina
545,#klavdija,"А вы не переходите. Сорок лет жили, всех там родили, да наверх...",children,1901,naydyonov-deti-vanjushina
546,#arina_ivanovna,"Да как не перейдешь? Ходит, дуется, не говорит ни с кем...",parent,1901,naydyonov-deti-vanjushina
547,#klavdija,"Да правда ли, что он велел мне приходить?",children,1901,naydyonov-deti-vanjushina
548,#arina_ivanovna,"Не буду я обманывать. Спрашивала, сказал: пусть приходит, только без своего сахара-лимоновича,-- это он мужа твоего так называет.",parent,1901,naydyonov-deti-vanjushina
549,#arina_ivanovna,Это что! У себя в спальне совсем нагую повесил. Подумай-ка!,parent,1901,naydyonov-deti-vanjushina
550,#klavdija,"Павлику очень хочется опять бывать здесь. Он с Кукарниковыми давно знаком, гимназистом еще бывал у них.",children,1901,naydyonov-deti-vanjushina
551,#arina_ivanovna,"А ты скажи – может быть, и позволит.",parent,1901,naydyonov-deti-vanjushina
552,#klavdija,"Посмотрю, какой буфет. Вон Леночка сюда приехала бы! Порадовалась бы она!",children,1901,naydyonov-deti-vanjushina
553,#arina_ivanovna,Самому писала... о ребенке призналась.,parent,1901,naydyonov-deti-vanjushina
554,#klavdija,Ну?,children,1901,naydyonov-deti-vanjushina
555,#arina_ivanovna,"Как бог свят, писала.",parent,1901,naydyonov-deti-vanjushina
556,#klavdija,Что же папаша?,children,1901,naydyonov-deti-vanjushina
557,#arina_ivanovna,"Не велел он сказывать, да уж я тебе скажу. Ты только никому не говори. Не скажешь?",parent,1901,naydyonov-deti-vanjushina
558,#klavdija,Говорите.,children,1901,naydyonov-deti-vanjushina
559,#arina_ivanovna,"Мужу не говори. Денег дал, велел послать.",parent,1901,naydyonov-deti-vanjushina
560,#klavdija,Сколько?,children,1901,naydyonov-deti-vanjushina
561,#arina_ivanovna,"Все надо послать. Спрячь пока ты их у себя: наверх будем перетаскиваться, как бы Костенька не увидал... или нет, дай лучше мне, я в подушку зашью.",parent,1901,naydyonov-deti-vanjushina
562,#klavdija,Акулина ощупает... смотрите...,children,1901,naydyonov-deti-vanjushina
563,#arina_ivanovna,Ну возьми. Помни: все послать надо.,parent,1901,naydyonov-deti-vanjushina
564,#klavdija,Пришел?,children,1901,naydyonov-deti-vanjushina
565,#katja,Переодевается в своей комнате.,children,1901,naydyonov-deti-vanjushina
566,#arina_ivanovna,"Это он, должно быть, ей.",parent,1901,naydyonov-deti-vanjushina
567,#katja,Понятно... невеста. Так все делают.,children,1901,naydyonov-deti-vanjushina
568,#arina_ivanovna,"Куда ты, Александр Егорыч?",parent,1901,naydyonov-deti-vanjushina
569,#klavdija,"Здравствуйте, папаша.",children,1901,naydyonov-deti-vanjushina
570,#vanjushin,Нужно. Надумал невесте подарок купить; это ей понравится.,parent,1901,naydyonov-deti-vanjushina
571,#arina_ivanovna,"Да уж поздно, магазины, чай, заперли.",parent,1901,naydyonov-deti-vanjushina
572,#vanjushin,Успею. Я... успею.,parent,1901,naydyonov-deti-vanjushina
573,#katja,"Посмотрите, папаша: какой букет!",children,1901,naydyonov-deti-vanjushina
574,#katja,Вот какая счастливая! И букет и подарки.,children,1901,naydyonov-deti-vanjushina
575,#arina_ivanovna,А тебе жених веник подарит.,parent,1901,naydyonov-deti-vanjushina
576,#klavdija,"Мамаша, да вы говорили ли ему? Выгонит он, пожалуй, меня.",children,1901,naydyonov-deti-vanjushina
577,#arina_ivanovna,"Сказала, что позволил. А ты-то что, трещотка? Твое ли дело спрашивать? Шла бы наверх.",parent,1901,naydyonov-deti-vanjushina
578,#katja,Очень интересно сидеть наверху.,children,1901,naydyonov-deti-vanjushina
579,#klavdija,"Здравствуй, Костенька.",children,1901,naydyonov-deti-vanjushina
580,#arina_ivanovna,Забываю все про звонки-то.,parent,1901,naydyonov-deti-vanjushina
581,#konstantin,"Пожалуйста, при них не вздумайте кричать.",children,1901,naydyonov-deti-vanjushina
582,#katja,Мамаша велела.,children,1901,naydyonov-deti-vanjushina
583,#konstantin,"Мамаша! Могла сама догадаться – не маленькая, что это ни к чему. Раз люди приезжают к нам запросто, то они должны нас встретить такими, какими мы бываем обыкновенно. А это сейчас видно, что ты нарядилась для них.",children,1901,naydyonov-deti-vanjushina
584,#katja,Неужели же переодеваться надо?,children,1901,naydyonov-deti-vanjushina
585,#arina_ivanovna,Разве не нужно?,parent,1901,naydyonov-deti-vanjushina
586,#konstantin,При царе Горохе нужно было. Снимите!,children,1901,naydyonov-deti-vanjushina
587,#arina_ivanovna,Сейчас. А Кате с Анечкой тоже снять?,parent,1901,naydyonov-deti-vanjushina
588,#konstantin,Как хотят.,children,1901,naydyonov-deti-vanjushina
589,#klavdija,"Прекрасно, со вкусом, очень хорошо. Неужели ты это один покупал?",children,1901,naydyonov-deti-vanjushina
590,#konstantin,"Нет, брал с собой покупать кучера Ивановича и кухарку Сергеевну! Ты до сих пор не поумнела!",children,1901,naydyonov-deti-vanjushina
591,#klavdija,"Какой ты забавник стал... Должно быть, очень счастлив?",children,1901,naydyonov-deti-vanjushina
592,#konstantin,"Это мое дело. Пора тебе с мужем отстать от привычки совать нос, где вас не спрашивают.",children,1901,naydyonov-deti-vanjushina
593,#klavdija,Да уж мы не суем. С квартиры переехали... все недоволен...,children,1901,naydyonov-deti-vanjushina
594,#konstantin,Пятнадцать лет жили.,children,1901,naydyonov-deti-vanjushina
595,#klavdija,"Это, Костенька, из живых цветов или из искусственных?",children,1901,naydyonov-deti-vanjushina
596,#konstantin,Не трогай руками!,children,1901,naydyonov-deti-vanjushina
597,#klavdija,Не буду. Я думала...,children,1901,naydyonov-deti-vanjushina
598,#konstantin,Кто это опять повесил эти рогули? Вчера я снял...,children,1901,naydyonov-deti-vanjushina
599,#klavdija,Я не знаю.,children,1901,naydyonov-deti-vanjushina
600,#konstantin,"Чешутся руки, черт их дери! Ни в одном порядочном доме не найдешь теперь этих треножников.",children,1901,naydyonov-deti-vanjushina
601,#arina_ivanovna,"Костенька, где на стол накрывать, в зале?",parent,1901,naydyonov-deti-vanjushina
602,#konstantin,Что?,children,1901,naydyonov-deti-vanjushina
603,#arina_ivanovna,Стол-то где накрывать?,parent,1901,naydyonov-deti-vanjushina
604,#konstantin,В столовой.,children,1901,naydyonov-deti-vanjushina
605,#arina_ivanovna,Там ведь Авдотья спит.,parent,1901,naydyonov-deti-vanjushina
606,#konstantin,Фу ты! Столовая теперь у нас в моей комнате.,children,1901,naydyonov-deti-vanjushina
607,#arina_ivanovna,"А я думала, в зале лучше.",parent,1901,naydyonov-deti-vanjushina
608,#konstantin,"Я знаю, что лучше. Кто это бра повесил?",children,1901,naydyonov-deti-vanjushina
609,#arina_ivanovna,Я велела. Что им в кладовой-то лежать...,parent,1901,naydyonov-deti-vanjushina
610,#arina_ivanovna,Ушел он.,parent,1901,naydyonov-deti-vanjushina
611,#konstantin,Куда?,children,1901,naydyonov-deti-vanjushina
612,#arina_ivanovna,Подарок надумал купить невесте.,parent,1901,naydyonov-deti-vanjushina
613,#klavdija,"Все сердится, а на что, и сам не знает.",children,1901,naydyonov-deti-vanjushina
614,#arina_ivanovna,"Такой уж у него характер. Говорила, что ли, ему про мужа?",parent,1901,naydyonov-deti-vanjushina
615,#klavdija,"Ну вот еще! Я как на углях с ним сидела, говорить-то не знала что; с чего ни начну, все оборвет.",children,1901,naydyonov-deti-vanjushina
616,#anja,Папаша не приходил?,children,1901,naydyonov-deti-vanjushina
617,#arina_ivanovna,Нет еще.,parent,1901,naydyonov-deti-vanjushina
618,#anja,Все равно.,children,1901,naydyonov-deti-vanjushina
619,#klavdija,Не пойти ли мне помочь чего-нибудь?,children,1901,naydyonov-deti-vanjushina
620,#arina_ivanovna,Ступай.,parent,1901,naydyonov-deti-vanjushina
621,#klavdija,Как бы не прогнал... Опять скажет: зачем нос суешь! Лучше уж не пойду.,children,1901,naydyonov-deti-vanjushina
622,#arina_ivanovna,Ты вот что мне скажи: что мне с ней-то разговаривать?,parent,1901,naydyonov-deti-vanjushina
623,#klavdija,С кем?,children,1901,naydyonov-deti-vanjushina
624,#arina_ivanovna,"С самой-то, с Кукарниковой. Больно уж она важная: говорит, так не дождешься, когда скажет.",parent,1901,naydyonov-deti-vanjushina
625,#klavdija,Молчите сидите да слушайте.,children,1901,naydyonov-deti-vanjushina
626,#anja,"Кажется, дождь идет... первый дождь...",children,1901,naydyonov-deti-vanjushina
627,#klavdija,"Унижать себя пред ней тоже не надо. Она гордится тем, что генеральша, а вы дайте ей почувствовать, что дочь-то ее берете без денег. Скажите: у Кости такие-то, такие-то невесты богатые были.",children,1901,naydyonov-deti-vanjushina
628,#arina_ivanovna,Как бы не обиделась.,parent,1901,naydyonov-deti-vanjushina
629,#klavdija,"Ничего, она обидится, так не покажет виду, что обиделась, – не узнаете.",children,1901,naydyonov-deti-vanjushina
630,#anja,"Дождь идет, мамаша.",children,1901,naydyonov-deti-vanjushina
631,#arina_ivanovna,Ну что ты с пустяками пристаешь? Пусть идет.,parent,1901,naydyonov-deti-vanjushina
632,#arina_ivanovna,"Где же они? Там ведь были, в буфете.",parent,1901,naydyonov-deti-vanjushina
633,#arina_ivanovna,Пойду посмотрю.,parent,1901,naydyonov-deti-vanjushina
634,#klavdija,Что ты такая скучная?,children,1901,naydyonov-deti-vanjushina
635,#anja,Я не скучная.,children,1901,naydyonov-deti-vanjushina
636,#klavdija,"Скажи мне, на какие это деньги все куплено?",children,1901,naydyonov-deti-vanjushina
637,#anja,Не знаю.,children,1901,naydyonov-deti-vanjushina
638,#klavdija,Я думала – слышала разговор?..,children,1901,naydyonov-deti-vanjushina
639,#anja,Папаша не говорит ничего.,children,1901,naydyonov-deti-vanjushina
640,#klavdija,"Что ты! Разве это можно? Неделикатно, да и Костя обидится.",children,1901,naydyonov-deti-vanjushina
641,#katja,"Приехали! Приехали! Она вся в черном, в волосах брильянтовые звезды.",children,1901,naydyonov-deti-vanjushina
642,#klavdija,"Как же нам? Идти туда, что ли?",children,1901,naydyonov-deti-vanjushina
643,#anja,Я не знаю. Все равно.,children,1901,naydyonov-deti-vanjushina
644,#klavdija,"Пойдемте... Нет, лучше здесь подождем. Катя, посмотри, все ли у меня в порядке?",children,1901,naydyonov-deti-vanjushina
645,#katja,"Ничего, все хорошо. Платье старое.",children,1901,naydyonov-deti-vanjushina
646,#klavdija,Братец на новое еще денег не дал.,children,1901,naydyonov-deti-vanjushina
647,#konstantin,Вот Аня...,children,1901,naydyonov-deti-vanjushina
648,#inna,"Я такой вас и воображала. Мы будем друзьями? Я хочу, чтоб мы были друзьями.",children,1901,naydyonov-deti-vanjushina
649,#kukarnikova,Прелесть... Как к лицу вам голубое.,parent,1901,naydyonov-deti-vanjushina
650,#inna,Какой ты рассеянный. Очень приятно.,children,1901,naydyonov-deti-vanjushina
651,#kukarnikova,"Кукарникова. Да? Я, вероятно, вспомню.",parent,1901,naydyonov-deti-vanjushina
652,#inna,Хорош... Только слишком много пунцовых роз.,children,1901,naydyonov-deti-vanjushina
653,#konstantin,"Я хотел из одних пунцовых, но их не могли набрать.",children,1901,naydyonov-deti-vanjushina
654,#inna,"Слишком много яркого. Бледнее проще, а чем проще, тем прочнее. Comprenez vous, monsieur?",children,1901,naydyonov-deti-vanjushina
655,#konstantin,Chacun a sa fantaisie...,children,1901,naydyonov-deti-vanjushina
656,#kukarnikova,"Смотрите, смотрите, как мило! Инночка уже вступила в свои права жены: таскает мужа за уши.",parent,1901,naydyonov-deti-vanjushina
657,#konstantin,"Я хотел бы, мама, чтоб она их совсем выдернула.",children,1901,naydyonov-deti-vanjushina
658,#arina_ivanovna,Меня мамашей зовет.,parent,1901,naydyonov-deti-vanjushina
659,#konstantin,"Я еще не успел хорошо обдумать, куда и что поставить... Это только набросок. Вот уж с Инной мы распланируем все иначе.",children,1901,naydyonov-deti-vanjushina
660,#konstantin,"Пожалуйста, мама.",children,1901,naydyonov-deti-vanjushina
661,#kukarnikova,"Нет-нет, предоставляю все тебе и милейшей Арине Ивановне.",parent,1901,naydyonov-deti-vanjushina
662,#arina_ivanovna,Пожалуйте чай кушать в Костенькину комнату... то бишь в столовую.,parent,1901,naydyonov-deti-vanjushina
663,#kukarnikova,"Чай? Прекрасно. Идемте, Арина Ивановна. Я всегда пью в девять часов.",parent,1901,naydyonov-deti-vanjushina
664,#konstantin,"Мы здесь будем. Хорошо, Инна?",children,1901,naydyonov-deti-vanjushina
665,#inna,Все равно.,children,1901,naydyonov-deti-vanjushina
666,#konstantin,Вы нам пришлите сюда.,children,1901,naydyonov-deti-vanjushina
667,#arina_ivanovna,Пожалуйте!,parent,1901,naydyonov-deti-vanjushina
668,#kukarnikova,Нам нужно с вами о многом поговорить. Мы матери и поймем друг друга.,parent,1901,naydyonov-deti-vanjushina
669,#katja,"А нам, Костя, можно идти?",children,1901,naydyonov-deti-vanjushina
670,#inna,Вы не хотите остаться с нами?,children,1901,naydyonov-deti-vanjushina
671,#katja,Отчего... нет...,children,1901,naydyonov-deti-vanjushina
672,#konstantin,Мне хотелось бы поговорить с тобой об одном предмете. Они могут потом прийти.,children,1901,naydyonov-deti-vanjushina
673,#anja,Мы уйдем.,children,1901,naydyonov-deti-vanjushina
674,#inna,"Это грубо. Сам же говоришь, что они мало воспитаны, и так обращаешься с ними... Нехорошо.",children,1901,naydyonov-deti-vanjushina
675,#konstantin,"Ничего. Я тебе буду очень благодарен, если ты ими займешься; они не глупенькие, но положительно невоспитанны. Мамаша разве может понимать что-нибудь в воспитании?",children,1901,naydyonov-deti-vanjushina
676,#inna,"Ну-с, давай секретничать.",children,1901,naydyonov-deti-vanjushina
677,#konstantin,Смотрю я на тебя и не верю глазам: неужели ты у меня в доме?,children,1901,naydyonov-deti-vanjushina
678,#konstantin,Ты обворожительна сегодня!,children,1901,naydyonov-deti-vanjushina
679,#inna,Как всегда.,children,1901,naydyonov-deti-vanjushina
680,#inna,Я жду.,children,1901,naydyonov-deti-vanjushina
681,#inna,"Я не люблю, когда мямлют. Говори.",children,1901,naydyonov-deti-vanjushina
682,#konstantin,Скажи мне: ты любишь меня?,children,1901,naydyonov-deti-vanjushina
683,#inna,Люблю.,children,1901,naydyonov-deti-vanjushina
684,#konstantin,"Я верю и потому только решаюсь сегодня рассказать тебе... я мог бы совсем не рассказывать, если бы не был уверен в тебе.",children,1901,naydyonov-deti-vanjushina
685,#inna,Ты меня пугаешь.,children,1901,naydyonov-deti-vanjushina
686,#konstantin,"Повторяю, я мог бы не рассказывать, если бы не был уверен в тебе, но я счел своим долгом рассказать... да притом... я боюсь... слухи и сплетни постоянно искажают факты...",children,1901,naydyonov-deti-vanjushina
687,#inna,"Я не люблю, кто мямлит. Говори.",children,1901,naydyonov-deti-vanjushina
688,#konstantin,Вот видишь ли...,children,1901,naydyonov-deti-vanjushina
689,#inna,Это скучно.,children,1901,naydyonov-deti-vanjushina
690,#konstantin,"Я скажу прямо. Ты, понятно, настолько умна и настолько знаешь жизнь, что не представляешь себе мужчин какими-то безупречными ангелами...",children,1901,naydyonov-deti-vanjushina
691,#inna,Дальше. Вы хотите говорить о вашем бывшем романе? Начинайте прямо с нее... Кто она?,children,1901,naydyonov-deti-vanjushina
692,#konstantin,Вот видишь ли...,children,1901,naydyonov-deti-vanjushina
693,#inna,Ничего я не вижу. Кто она?,children,1901,naydyonov-deti-vanjushina
694,#konstantin,"У нас здесь жила... моя родственница. Я был моложе, увлекся... думал сделать из нее человека...",children,1901,naydyonov-deti-vanjushina
